,delta_E_seg_GB_i,Fi,Xi,Pi
1774,0.05061942951569831,8.936253808502359e-05,1.8091650038558723e-05,1.6167157655916224e-09
1775,0.052270742693064864,8.769228572873875e-05,1.6972187617952352e-05,1.4883299260352396e-09
1776,0.05392205587043142,8.604653101162894e-05,1.5921993404211466e-05,1.3700322992224332e-09
1777,0.055573369047798415,8.442504775133902e-05,1.4936781468372698e-05,1.2610384887186808e-09
1778,0.057224682225164976,8.282760966802837e-05,1.4012531054907798e-05,1.1606244526770289e-09
1779,0.05887599540253152,8.125399041439083e-05,1.3145470177157811e-05,1.0681219077674412e-09
1780,0.060527308579898076,7.970396360586987e-05,1.2332060227385995e-05,9.829140795489687e-10
1781,0.06217862175726462,7.817730285104591e-05,1.1568981538719258e-05,9.044317734306146e-10
1782,0.06382993493463117,7.667378178218463e-05,1.0853119840127955e-05,8.321497422778693e-10
1783,0.06548124811199774,7.51931740859297e-05,1.0181553549228002e-05,7.655833284923165e-10
1784,0.06713256128936429,7.373525353412437e-05,9.551541851100657e-06,7.042853600327066e-10
1785,0.06878387446673084,7.229979401474567e-05,8.960513514526353e-06,6.478432813666001e-10
1786,0.0704351876440974,7.088656956293455e-05,8.406056400032607e-06,5.958765017508626e-10
1787,0.0720865008214644,6.949535439210579e-05,7.885907616973718e-06,5.480339445449949e-10
1788,0.07373781399883095,6.812592292512191e-05,7.397944289505138e-06,5.039917824711728e-10
1789,0.0753891271761975,6.677804982550913e-05,6.94017489379351e-06,4.634513448554906e-10
1790,0.07704044035356405,6.54515100287058e-05,6.5107311311358265e-06,4.2613718392374363e-10
1791,0.07869175353093061,6.414607877331948e-05,6.107860303840221e-06,3.917952881865659e-10
1792,0.08034306670829716,6.286153163237856e-05,5.729918162773078e-06,3.601914318401003e-10
1793,0.08199437988566373,6.159764454455952e-05,5.375362197398553e-06,3.3110964993361844e-10
1794,0.08364569306303027,6.0354193845373034e-05,5.042745340940558e-06,3.0435082981997816e-10
1795,0.08529700624039682,5.9130956298290845e-05,4.730710064989539e-06,2.7973141011278106e-10
1796,0.08694831941776382,5.792770912579557e-05,4.437982839464166e-06,2.570821790297525e-10
1797,0.08859963259513037,5.674423004033812e-05,4.163368935328053e-06,2.3624716460905265e-10
1798,0.09025094577249693,5.558029727517986e-05,3.905747548857765e-06,2.1708260984731963e-10
1799,0.09190225894986348,5.443568961510898e-05,3.6640672275722203e-06,1.9945602632901426e-10
1800,0.09355357212723003,5.331018642700872e-05,3.4373415791610128e-06,1.8324532039838215e-10
1801,0.0952048853045966,5.220356769026197e-05,3.224645245905027e-06,1.683379863716845e-10
1802,0.09685619848196314,5.111561402697541e-05,3.025110128164887e-06,1.546303617003705e-10
1803,0.0985075116593297,5.004610673200541e-05,2.8379218415287255e-06,1.4202693937823593e-10
1804,0.10015882483669623,4.899482780277011e-05,2.662316393163858e-06,1.3043973323955524e-10
1805,0.1018101380140628,4.796155996882989e-05,2.4975770638109662e-06,1.1978769212274372e-10
1806,0.1034614511914298,4.694608672122083e-05,2.3430314826982947e-06,1.0999615917730476e-10
1807,0.10511276436879637,4.594819234152591e-05,2.1980488834405384e-06,1.0099637287240211e-10
1808,0.1067640775461629,4.496766193066452e-05,2.062037529724601e-06,9.272500652499845e-11
1809,0.10841539072352946,4.400428143739013e-05,1.934442300278472e-06,8.512374340584624e-11
1810,0.110066703900896,4.305783768647664e-05,1.8147424232678206e-06,7.81388847038291e-11
1811,0.11171801707826257,4.212811840658049e-05,1.7024493508754573e-06,7.172098783488736e-11
1812,0.11336933025562912,4.121491225776333e-05,1.5971047653904057e-06,6.582453277202125e-11
1813,0.11502064343299567,4.031800885866119e-05,1.498278708669901e-06,6.040761424889652e-11
1814,0.11667195661036225,3.943719881328626e-05,1.4055678273411053e-06,5.543165785240998e-11
1815,0.11832326978772922,3.857227373744751e-05,1.3185937265814113e-06,5.086115817017921e-11
1816,0.11997458296509578,3.7723026284778266e-05,1.2370014257594645e-06,4.666343729823247e-11
1817,0.12162589614246233,3.6889250172354775e-05,1.1604579096341857e-06,4.2808422142983344e-11
1818,0.12327720931982887,3.6070740205897714e-05,1.0886507691997518e-06,3.926843907075496e-11
1819,0.12492852249719545,3.526729230454149e-05,1.021286926629487e-06,3.6018024568248936e-11
1820,0.126579835674562,3.4478703525161e-05,9.580914391153195e-07,3.303375067925194e-11
1821,0.12823114885192854,3.370477208624453e-05,8.988063767211451e-07,3.029406407704944e-11
1822,0.1298824620292951,3.294529739130227e-05,8.431897696705962e-07,2.777913771910145e-11
1823,0.13153377520666165,3.2200080051799794e-05,7.910146207729417e-07,2.547073411103278e-11
1824,0.1331850883840282,3.1468921909607313e-05,7.420679789567507e-07,2.3352079281410108e-11
1825,0.1348364015613952,3.075162605895449e-05,6.96150070130239e-07,2.1407746637560053e-11
1826,0.13648771473876176,3.0047996867883612e-05,6.530734818212837e-07,1.9623549936263776e-11
1827,0.1381390279161283,2.935783999918945e-05,6.126623982692839e-07,1.798644466190932e-11
1828,0.13979034109349486,2.8680962430841772e-05,5.747518828473661e-07,1.6484437159000877e-11
1829,0.14144165427086142,2.8017172475880115e-05,5.391872048861627e-07,1.510650091608333e-11
1830,0.14309296744822794,2.736627980177501e-05,5.058232081518385e-07,1.3842499444514695e-11
1831,0.14474428062559452,2.672809544924861e-05,4.745237184009524e-07,1.2683115238353026e-11
1832,0.14639559380296108,2.6102431850548833e-05,4.4516098759424304e-07,1.1619784341201743e-11
1833,0.14804690698032766,2.5489102847171314e-05,4.1761517250099274e-07,1.0644636082416992e-11
1834,0.14969822015769466,2.488792370702373e-05,3.917738455660201e-07,9.750437578854406e-12
1835,0.15134953333506118,2.4298711141028836e-05,3.675315360430245e-07,8.93054262952808e-12
1836,0.15300084651242776,2.3721283319159426e-05,3.447892995214058e-07,8.178844659361786e-12
1837,0.1546521596897943,2.315545988590481e-05,3.234543140898034e-07,7.489733394829298e-12
1838,0.15630347286716084,2.2601061975162865e-05,3.0343950148803705e-07,6.85805497884365e-12
1839,0.1579547860445274,2.205791222455581e-05,2.846631717013077e-07,6.279075254951104e-12
1840,0.15960609922189395,2.1525834789167223e-05,2.670486895460931e-07,5.7484459718328085e-12
1841,0.1612574123992605,2.100465535469808e-05,2.505241618869653e-07,5.262173678460295e-12
1842,0.16290872557662706,2.049420115004051e-05,2.3502214420774504e-07,4.816591098107355e-12
1843,0.1645600387539936,1.9994300959268004e-05,2.2047936533939572e-07,4.40833078590428e-12
1844,0.1662113519313606,1.95047851330414e-05,2.0683646922116535e-07,4.034300889835761e-12
1845,0.16786266510872716,1.9025485599431012e-05,1.9403777264102368e-07,3.691662849127465e-12
1846,0.1695139782860937,1.8556235874153393e-05,1.8203103796658172e-07,3.377810876924862e-12
1847,0.17116529146346027,1.80968710702256e-05,1.7076725993899354e-07,3.0903530861316674e-12
1848,0.17281660464082682,1.7647227907036317e-05,1.6020046565960013e-07,2.8270941283083086e-12
1849,0.17446791781819335,1.7207144718835863e-05,1.5028752695300347e-07,2.586019225716276e-12
1850,0.17611923099555993,1.6776461462646686e-05,1.409879843407423e-07,2.3652794859886977e-12
1851,0.17777054417292648,1.6355019725596748e-05,1.3226388190713257e-07,2.163178397575152e-12
1852,0.17942185735029306,1.5942662731678165e-05,1.2407961238328657e-07,1.9781594121040953e-12
1853,0.18107317052766006,1.5539235347933926e-05,1.1640177181703672e-07,1.808794527181436e-12
1854,0.18272448370502656,1.5144584090076775e-05,1.0919902323561442e-07,1.6537737899460103e-12
1855,0.18437579688239314,1.4758557127542173e-05,1.0244196874460558e-07,1.5118956479751513e-12
1856,0.1860271100597597,1.4381004287981391e-05,9.610302954120422e-08,1.3820580799200602e-12
1857,0.18767842323712625,1.4011777061197696e-05,9.015633335201044e-08,1.2632504435833925e-12
1858,0.1893297364144928,1.3650728602530635e-05,8.45776088359727e-08,1.1545459840708602e-12
1859,0.19098104959185933,1.3297713735693387e-05,7.934408652148154e-08,1.0550949491827497e-12
1860,0.1926323627692259,1.295258895506852e-05,7.443440587329527e-08,9.641182633915316e-13
1861,0.1942836759465925,1.2615212427467496e-05,6.982852810999614e-08,8.809017156049867e-13
1862,0.19593498912395899,1.2285443993360022e-05,6.550765441614436e-08,8.047906194659248e-13
1863,0.197586302301326,1.1963145167579054e-05,6.145414921531562e-08,7.351849082128851e-13
1864,0.19923761547869254,1.1648179139508446e-05,5.7651468190873516e-08,6.715346291429676e-13
1865,0.20088892865605912,1.1340410772758595e-05,5.4084090760675396e-08,6.133358054972169e-13
1866,0.20254024183342567,1.1039706604338672e-05,5.0737456730136464e-08,5.601266361510352e-13
1867,0.20419155501079225,1.0745934843331211e-05,4.7597906865083885e-08,5.114840058511387e-13
1868,0.2058428681881588,1.0458965369076963e-05,4.4652627141860634e-08,4.670202809150264e-13
1869,0.20749418136552533,1.0178669728877484e-05,4.1889596447134436e-08,4.2638036731134107e-13
1870,0.20914549454289189,9.904921135223123e-06,3.929753751395166e-08,3.8923900988416334e-13
1871,0.21079680772025844,9.637594462554497e-06,3.686587089378337e-08,3.552983131831756e-13
1872,0.21244812089762544,9.376566243565362e-06,3.458467177670024e-08,3.2428546592619515e-13
1873,0.21409943407499202,9.121714665055704e-06,3.24446294834435e-08,2.9595065256142524e-13
1874,0.21575074725235852,8.872919563342428e-06,3.043700946405155e-08,2.700651367232216e-13
1875,0.2174020604297251,8.630062419237624e-06,2.8553617647950657e-08,2.4641950259685915e-13
1876,0.21905337360709165,8.39302635260221e-06,2.678676699999999e-08,2.2482204133201515e-13
1877,0.2207046867844582,8.161696116484146e-06,2.5129246145990174e-08,2.050972706799022e-13
1878,0.2223559999618248,7.93595809085024e-06,2.357428993954342e-08,1.87084576981769e-13
1879,0.2240073131391913,7.715700275920654e-06,2.211555185028372e-08,1.7063696951337162e-13
1880,0.22565862631655784,7.500812285115305e-06,2.074707806057936e-08,1.5561993799703986e-13
1881,0.2273099394939244,7.291185337621506e-06,1.946328316513624e-08,1.4191040483561686e-13
1882,0.22896125267129144,7.086712250592203e-06,1.825892737425774e-08,1.2939576430582566e-13
1883,0.230612565848658,6.88728743098458e-06,1.7129095127730793e-08,1.179730015773595e-13
1884,0.2322638790260245,6.6928068670477796e-06,1.6069175032044622e-08,1.0754788500226097e-13
1885,0.2339151922033911,6.5031681194704285e-06,1.507484103906415e-08,9.803422565132645e-14
1886,0.23556650538075766,6.3182703121967725e-06,1.4142034789333933e-08,8.935319856350253e-14
1887,0.23721781855812415,6.138014122921452e-06,1.3266949047948513e-08,8.143272062438728e-14
1888,0.23886913173549074,5.962301773272568e-06,1.244601216538376e-08,7.420688040383954e-14
1889,0.2405204449128573,5.7910370186927674e-06,1.1675873499865835e-08,6.761541566329694e-14
1890,0.24217175809022384,5.624125138028111e-06,1.0953389741779103e-08,6.160323459335909e-14
1891,0.24382307126759084,5.461472922834397e-06,1.0275612084297119e-08,5.6119977163938634e-14
1892,0.2454743844449574,5.3029886664110025e-06,9.639774187874042e-09,5.1119613265057366e-14
1893,0.24712569762232395,5.14858215257126e-06,9.043280889471515e-09,4.6560074588221794e-14
1894,0.2487770107996905,4.998164644160038e-06,8.483697610441434e-09,4.240291744825338e-14
1895,0.25042832397705705,4.851648871327494e-06,7.958740419830489e-09,3.8613013975059095e-14
1896,0.2520796371544236,4.70894901956895e-06,7.466266712550846e-09,3.5158269315906595e-14
1897,0.25373095033179016,4.569980717540519e-06,7.00426646437017e-09,3.2009362682687386e-14
1898,0.2553822635091567,4.434661024659939e-06,6.570854028028268e-09,2.913951025682672e-14
1899,0.2570335766865233,4.302908418502266e-06,6.164260436996344e-09,2.6524248128192023e-14
1900,0.2586848898638898,4.174642781999811e-06,5.782826185466904e-09,2.4141233594718914e-14
1901,0.2603362030412568,4.049785390455694e-06,5.424994455105553e-09,2.1970063287589616e-14
1902,0.2619875162186234,3.928258898380577e-06,5.089304760920918e-09,1.999210671365823e-14
1903,0.2636388293959899,3.80998732616128e-06,4.774386990316353e-09,1.8190353923294604e-14
1904,0.2652901425733565,3.69489604657116e-06,4.478955810996302e-09,1.654927611881716e-14
1905,0.26694145575072303,3.5829117711307807e-06,4.20180542490158e-09,1.5054698116881042e-14
1906,0.2685927689280896,3.473962536328115e-06,3.941804646762599e-09,1.3693681668377347e-14
1907,0.2702440821054561,3.3679776897070803e-06,3.697892287183481e-09,1.2454418722173851e-14
1908,0.2718953952828227,3.2648878758332518e-06,3.469072821413264e-09,1.1326133795014818e-14
1909,0.27354670846018925,3.164625022145375e-06,3.2544123261264385e-09,1.0298994679638062e-14
1910,0.27519802163755624,3.067122324701273e-06,3.0530346676285977e-09,9.364030787170603e-15
1911,0.2768493348149228,2.972314233826711e-06,2.864117925929933e-09,8.513058478599778e-15
1912,0.2785006479922893,2.8801364396752008e-06,2.6868910400906124e-09,7.738612794001774e-15
1913,0.2801519611696559,2.7905258577074583e-06,2.5206306611470967e-09,7.0338850376612196e-15
1914,0.2818032743470225,2.7034206140982133e-06,2.364658199773972e-09,6.3926657225653265e-15
1915,0.283454587524389,2.6187600310784825e-06,2.2183370566315726e-09,5.809292419367046e-15
1916,0.2851059007017556,2.5364846122211153e-06,2.08107002409508e-09,5.278602093071796e-15
1917,0.2867572138791221,2.456536027677284e-06,1.9522968487604386e-09,4.795887545700847e-15
1918,0.2884085270564887,2.378857099371487e-06,1.831491944778223e-09,4.3568576152773674e-15
1919,0.2900598402338552,2.3033917861624663e-06,1.7181622486827303e-09,3.9576008109102336e-15
1920,0.2917111534112222,2.230085168977296e-06,1.6118452069606108e-09,3.594552090729998e-15
1921,0.2933624665885888,2.158883435925872e-06,1.5121068881455736e-09,3.2644625141668944e-15
1922,0.2950137797659553,2.0897338674024997e-06,1.4185402117332836e-09,2.9643715227313554e-15
1923,0.2966650929433219,2.0225848211818e-06,1.3307632866883198e-09,2.6915816242418e-15
1924,0.29831640612068844,1.957385717515306e-06,1.248417852761482e-09,2.443635274486451e-15
1925,0.299967719298055,1.8940870242354169e-06,1.1711678182557799e-09,2.2182937677603755e-15
1926,0.30161903247542154,1.832640241873043e-06,1.098697888273073e-09,2.013517963710166e-15
1927,0.3032703456527881,1.7729978887951881e-06,1.0307122778425435e-09,1.827450692570109e-15
1928,0.30492165883015465,1.7151134863685204e-06,9.669335046786328e-10,1.658400694295902e-15
1929,0.30657297200752165,1.6589415441548368e-06,9.071012566411163e-10,1.5048279593970064e-15
1930,0.3082242851848882,1.6044375451442702e-06,8.509713292749472e-10,1.3653303505300528e-15
1931,0.3098755983622548,1.551557931031611e-06,7.98314629093228e-10,1.2386313942281567e-15
1932,0.3115269115396213,1.5002600875414919e-06,7.489162385355425e-10,1.1235691415865778e-15
1933,0.31317822471698786,1.4505023298075045e-06,7.025745387850215e-10,1.0190860053711067e-15
1934,0.3148295378943544,1.402243887810458e-06,6.591003868640834e-10,9.242194889336693e-16
1935,0.31648085107172097,1.3554448918807543e-06,6.183163436501096e-10,8.380937295669261e-16
1936,0.3181321642490875,1.3100663582696874e-06,5.800559496602361e-10,7.599117855640506e-16
1937,0.3197834774264541,1.2660701747943459e-06,5.441630456493953e-10,6.889486023219535e-16
1938,0.32143479060382063,1.2234190865606124e-06,5.104911352486163e-10,6.245445983831522e-16
1939,0.32308610378118763,1.1820766817686164e-06,4.789027870422114e-10,5.660998173965996e-16
1940,0.3247374169585542,1.1420073776049016e-06,4.4926907364347907e-10,5.13068596630573e-16
1941,0.32638873013592073,1.1031764062251897e-06,4.214690454793878e-10,4.649547069271121e-16
1942,0.3280400433132873,1.065549800831865e-06,3.953892371366857e-10,4.213069228820585e-16
1943,0.32969135649065384,1.0290943818497499e-06,3.709232042544476e-10,3.8171498559595925e-16
1944,0.3313426696680204,9.93777743203846e-07,3.479710890729574e-10,3.458059235991081e-16
1945,0.3329939828453869,9.595682387024608e-07,3.2643921286570913e-10,3.1324070053296617e-16
1946,0.3346452960227535,9.264349685290436e-07,3.0623969359103504e-10,2.837111608943545e-16
1947,0.3362966092001201,8.943477658458622e-07,2.872900872028331e-10,2.5693724763951675e-16
1948,0.33794792237748705,8.632771835125422e-07,2.6951305115637593e-10,2.326644677221479e-16
1949,0.3395992355548536,8.331944809223773e-07,2.528360287358507e-10,2.1066158372104239e-16
1950,0.34125054873222016,8.040716109590213e-07,2.3719095291514886e-10,1.907185116153891e-16
1951,0.3429018619095867,7.758812070763106e-07,2.225139685432993e-10,1.7264440650471527e-16
1952,0.3445531750869533,7.485965705035544e-07,2.0874517172059083e-10,1.5626591965920984e-16
1953,0.3462044882643198,7.221916575786506e-07,1.9582836530167206e-10,1.4142561173813205e-16
1954,0.3478558014416864,6.966410672112131e-07,1.8371082952771188e-10,1.2798050834044244e-16
1955,0.3495071146190529,6.719200284777545e-07,1.7234310685146973e-10,1.1580078526358422e-16
1956,0.3511584277964195,6.480043883508579e-07,1.616788000770297e-10,1.0476857195321627e-16
1957,0.35280974097378603,6.248705995641279e-07,1.5167438299031698e-10,9.477686263767853e-17
1958,0.35446105415115303,6.024957086145912e-07,1.422890227074804e-10,8.572852556422105e-17
1959,0.3561123673285196,5.808573439041341e-07,1.3348441301607933e-10,7.753540159712226e-17
1960,0.3577636805058861,5.599337040213129e-07,1.2522461802881496e-10,7.011748420752844e-17
1961,0.3594149936832527,5.397035461649733e-07,1.1747592551173426e-10,6.340217358769523e-17
1962,0.3610663068606193,5.201461747107818e-07,1.102067092882353e-10,5.732359826373877e-17
1963,0.3627176200379858,5.012414299217914e-07,1.0338730015728219e-10,5.1821998166589574e-17
1964,0.3643689332153524,4.829696768040068e-07,9.698986479898883e-11,4.6843163655231956e-17
1965,0.3660202463927189,4.653117941078075e-07,9.098829217332888e-11,4.2337925473977047e-17
1966,0.3676715595700855,4.482491634759964e-07,8.535808694830008e-11,3.8261691070486876e-17
1967,0.369322872747452,4.3176365873911886e-07,8.00762695225835e-11,3.457402310725045e-17
1968,0.37097418592481896,4.158376353586047e-07,7.512128223462854e-11,3.123825636955429e-17
1969,0.3726254991021856,4.004539200182131e-07,7.047290137537604e-11,2.822114961082626e-17
1970,0.3742768122795521,3.8559580036407146e-07,6.611215464547422e-11,2.5492569184314895e-17
1971,0.37592812545691867,3.7124701489366017e-07,6.202124372011631e-11,2.3025201591085345e-17
1972,0.3775794386342852,3.5739174299385125e-07,5.8183471605435165e-11,2.0794292330499727e-17
1973,0.3792307518116518,3.4401459512810914e-07,5.458317448996373e-11,1.8777408672971808e-17
1974,0.3808820649890183,3.311006031728497e-07,5.1205657813014676e-11,1.6954224187751702e-17
1975,0.3825333781663849,3.1863521090286945e-07,4.803713628904284e-11,1.530632305262905e-17
1976,0.38418469134375133,3.0660426462567747e-07,4.5064677643202496e-11,1.381702234938731e-17
1977,0.3858360045211184,2.949940039644832e-07,4.227614982845174e-11,1.2471210710097378e-17
1978,0.38748731769848493,2.837910527895328e-07,3.966017150878293e-11,1.125520182629094e-17
1979,0.3891386308758515,2.729824102973551e-07,3.720606560645797e-11,1.0156601466932423e-17
1980,0.3907899440532181,2.625554422375081e-07,3.490381572367342e-11,9.164186773105564e-18
1981,0.3924412572305847,2.524978722862448e-07,3.2744025260776784e-11,8.26779670843319e-18
1982,0.3940925704079512,2.4279777356651353e-07,3.071787906418075e-11,7.458232645468505e-18
1983,0.39574388358531776,2.3344356031362057e-07,2.8817107447440567e-11,6.727168160470676e-18
1984,0.3973951967626843,2.2442397968582908e-07,2.703395243864908e-11,6.06706719291905e-18
1985,0.3990465099400509,2.1572810371910142e-07,2.5361136116385915e-11,5.4711098025499495e-18
1986,0.4006978231174174,2.0734532142514305e-07,2.3791830904986632e-11,4.933124826287105e-18
1987,0.4023491362947844,1.9926533103184281e-07,2.231963170789042e-11,4.4475288007815994e-18
1988,0.40400044947215097,1.914781323651695e-07,2.0938529765332914e-11,4.009270573938457e-18
1989,0.4056517626495175,1.8397401937149078e-07,1.9642888129677524e-11,3.613781081281319e-18
1990,0.4073030758268841,1.7674357277930352e-07,1.8427418658296637e-11,3.2569278107673475e-18
1991,0.4089543890042506,1.697776528992481e-07,1.7287160430093504e-11,2.9349735231140313e-18
1992,0.4106057021816172,1.6306739256127734e-07,1.6217459497574125e-11,2.6445388342375353e-18
1993,0.4122570153589837,1.5660419018779545e-07,1.5213949891828422e-11,2.382568302367488e-18
1994,0.4139083285363503,1.5037970300154574e-07,1.4272535802890301e-11,2.1462996951175717e-18
1995,0.4155596417137168,1.443858403669863e-07,1.3389374862749312e-11,1.933236141546661e-18
1996,0.41721095489108384,1.3861475726385875e-07,1.2560862462780078e-11,1.7411209013029756e-18
1997,0.4188622680684504,1.3305884789162992e-07,1.1783617041585726e-11,1.5679145075495734e-18
1998,0.42051358124581695,1.2771073940342462e-07,1.1054466283202228e-11,1.4117740627379836e-18
1999,0.4221648944231835,1.2256328576809018e-07,1.037043416933759e-11,1.2710344866356899e-18
2000,0.4238162076005501,1.1760956175895466e-07,9.728728832795906e-12,1.144191534496833e-18
2001,0.4254675207779166,1.1284285706784346e-07,9.126731162511873e-12,1.02988642006796e-18
2002,0.4271188339552832,1.0825667054288788e-07,8.561984113686457e-12,9.268918933887947e-19
2003,0.4287701471326499,1.0384470454863565e-07,8.03218267939431e-12,8.340996372223708e-19
